source,description,goal,compute,data_handling,network,security_compliance,management_monitoring,cloud_service_essentials,ambiguity_type,ambuiguity,comments
https://gil.gujarat.gov.in/tendercms/TenderDocs/201722118593593.pdf,"Solution should able to generate various MIS reports like resource utilization report, client wise resource utilization report, availability reports of system components etc",1,0,0,0,0,1,0,,,
https://gil.gujarat.gov.in/tendercms/TenderDocs/201722118593593.pdf,Solution should be able to provide logs with date and time stamp along with the user details pertaining to configuration level changes.,1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Bidder is required to arrange for cloud-based infrastructure on Oracle Cloud Infrastructure (OCI) to host the said applications and databases,1,1,1,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Infrastructure will include, but not limited to, server, security, network, storage, access of the solution through the internet",1,1,1,1,1,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Licenses required for Operating system and database server etc, if any, pertaining to requirement of CGTSE’s business applications shall be procured by bidder as per the component rates mentioned in their respective commercial bids; the installation and implementation of all these licenses shall be the responsibility of bidder",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"During the engagement in case any additional software licenses are required under optional service rate contract, the same is to be arranged by the Bidder at rates agreed upon by CGTMSE with the OEM / license provider",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The responsibility of procurement and installation of these licenses will remain with the Bidder,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Bidder has and will require to have all necessary licenses, approvals, consents of third Parties free from any encumbrances and all necessary technology, hardware, and software to enable it to provide the Services mentioned in this RFP",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Infrastructure will include server/VMs, information security, network, storage, secured access of the solution through the internet",1,1,1,1,1,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Bidder has to offer the Infrastructure through a managed cloud for hosting applications on Oracle Cloud Infrastructure services (Bidder shall be responsible in this arrangement and needs to indemnify trust for any loss or damage),1,1,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,As per the current policies / requirement the data on Oracle Cloud Infrastructure (OCI) should be physically residing in India and bidder shall have to adhere by all the data compliance policies set by the government and/or relevant authorities including RBI and Ministry of Electronics and Information Technology (MEITY),1,0,0,0,1,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,All these responsibilities will be of the bidder and CGTMSE will only deal with the bidder,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Bidder and OCI shall be liable for any loss to CGTMSE due to data loss, data security lapse etc and shall be indemnifying the trust for the same",1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The bidder will by the Single Point of Contact (SPOC) for all purposes of delivery as per scope of the project,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Making provision for computing resources (as agreed with OCI) in the cloud to handle the software delivered and its implementation,1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,There should be environments in the OCI to address requirements of CGTMSE,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Service Provider would be responsible for Disaster Recovery Services so as to ensure continuity of operations in the event of failure of primary data center to meet the RPO and RTO requirements,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The production system should be configured for high availability (in line with the RPO / RTO),1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The proposed cloud solution should be on multi-tier architecture and the web/app and database servers/VM should be different,1,1,1,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Data Centre (DC) and Disaster Recovery (DR) sites will be hosted in two different seismic zones and DR should be in lower seismic zone than of Data Centre location in India,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Bidder will ensure the hosting continuity at agreed datacenters (DC and DR both) only, Bidder and Oracle both will not be authorised to move / shift the CGTMSE’s instances to any other data center without prior written permission from CGTMSE",1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Bidder will ensure all the licenses and instances on Oracle Cloud Infrastructure (OCI) are in the name of CGTMSE only,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The bidder will ensure that no liability arises on account of compromised data hosted in the cloud,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,CGTMSE shall be indemnified from such liabilities,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The entire liability of such an incidence will be with the Bidder and OEM both,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The entire cost of Implementation / Lift and Shift / customization / managed service efforts, if any, is required to be included in the Price Bid and CGTMSE will not pay any additional cost for such effort till user acceptance of the services is done",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"This includes customization of all statutory, Security, regulatory, and ad-hoc activity as required by CGTMSE",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Bidder shall also provide for all subsequent changes as are statutory in nature and prescribed by regulatory bodies from time to time,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Trainings on the cloud service must be provided to the internal IT Infra Team as per requirement of CGTMSE,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Bidder will deliver training content in digital form,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The date of managed service / warranty / AMC will start from the date of Go-Live of the services and is fully operational in/by CGTMSE and will continue for a period of five (5) years from Go-Live,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"During the managed service / warranty / AMC period, the Bidder will have to provide the Support for the Database, Cloud Instance and Any issue pertaining to OCI hosting and Databases, as and when required by the trust as part of contract",1,0,1,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"In addition, the service provider will be responsible for Cloud Service Provisioning Requirements, Data Management, Operational Management, Cloud Network Requirement, Cloud data center specifications, Cloud Storage Service Requirements, Application Hosting Security, Cloud Hosting Security, Backup Services, Licenses of Database and Operating Systems or any other software required for delivery of the services, antivirus, Database Support Service, and Helpdesk Support from Cloud Service Provider, Managed Services and cyber security",1,1,1,0,1,1,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Bidder shall be providing various services like managed hosting (VM instances, storage, security), auto scaling, network firewall, patch management, server administration, database administration, back-up and restore services etc",1,1,1,1,1,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Data Migration (only when and where applicable) – Bidder has to arrange for migration of data from the current environment to the new environment,1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Successful Bidder will be responsible for complete discovery, design, and provisioning of required IT infrastructure for hosting CGTMSE’s applications and database",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Successful Bidder will examine the CGTMSE’s application landscape that needs to be hosted on cloud infrastructure,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,This activity will enable the Bidder to gauge the Application workloads criticality & complexity before provisioning managed hosting services in cloud and the Network Connectivity required,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Bidder will study the existing application for mobility to cloud,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Successful Bidder shall be responsible for provisioning required compute infrastructure (server/virtual machines), storage and services for hosting",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Indicative basic requirement has been given in the commercial sheet attached hereby for better requirement understanding by the bidder,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder shall be responsible for migration of the applications and database on the Cloud infrastructure, as required by trust",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The application software, the necessary licenses for deploying applications ecosystem comprising of the above work streams, will be procured by bidder",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Any additional licenses pertaining to Databases and Operating systems will be installed by the Bidder,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder shall be responsible for provisioning of adequate Internet Bandwidth and connectivity at the DC & DR, including termination devices, for end users to access the applications",1,0,0,1,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder will be responsible for provisioning of requisite network infrastructure (including switches, routers and firewalls etc) to ensure accessibility of the servers as per defined SLA’s",1,0,0,1,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Bidder shall provide backup solution and shall ensure zero data loss as per given RPO / RTO,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Bidder shall be responsible for ensuring security of CGTMSE applications and databases from any threats and vulnerabilities,1,0,0,0,1,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder shall address ongoing needs of security management including, but not limited to, monitoring of various devices / tools such as firewall, intrusion prevention/detection(IPS/IDS), content filtering and blocking, virus protection, even logging & correlation and vulnerability protection through implementation of proper patches and rules",1,0,0,0,1,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Bidder shall be responsible for provisioning of bandwidth for replication of data between the DC site and DR Site,1,0,0,1,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The SLA for the replication of data will be attributed to the Bidder,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The RPO and RTO shall be as per mentioned in this document,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Dedicated network connection between DC & DR / Private Link should be on basis of RPO and RTO,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The infrastructure provisioned by the Bidder must be agile and scalable and shall allow CGTMSE to add/reduce cloud resources / computes / services on demand basis and the payment shall be made on actual usage basis,1,1,1,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The service solution needs to provide the ability for CGTMSE IT Administrators to automatically provision the services via a Web Portal (Self Provisioning), provide metering and billing to monitor service assurance for maintenance & operations activities",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Detailed user level or user group level auditing, monitoring, metering, accounting, quota and show-back information is essential the cloud platform to be offered",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder shall provision monitoring tools for measuring the service levels, application performance and utilization, server performance and utilization, storage performance and utilization and network performance and utilization",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The tool shall be capable of providing the exact utilization of servers and shall be able to generate per day, per month and per quarter utilization reports based on which the payments will be made to the Bidder",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Application development team/s from CGTMSE / the Application vendor will provide the related system configurations to the Bidder for integration with Cloud Services during the deployment of the applications on cloud,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Load balancer: Horizontal and vertical scalability should be enabled as multiple servers are to be proposed to be utilized as and when required basis under optional rate contract services,1,1,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Cloud infrastructure and CGTMSE data must be maintained ONLY at the location of the identified Cloud hosting site,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Data can only be moved to other site / OCI facility within India in case of any emergency with prior approval of CGTMSE,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,On acceptance of implementation plan by CGTMSE the Bidder shall implement the cloud solution and offer for testing,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Migration of the application and database on the new OCI Cloud environment, Migration Testing and Production Migration both are to be performed in this phase",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Bidder will have to provide the complete plan of action activities wise – day wise plan of migration,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Operational Acceptance activity shall start Post Go-Live, in this phase delivery validations will be done in a period of 30 days or up-to satisfaction of CGTMSE IT Vertical, in these 30 days bidder will ensure Hypercare support of hosted environments, applications and databases",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,M/s Oracle India Private Limited will depute a customer success manager who will be available throughout the project and will also help in this validation of delivery,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Operational Acceptance will only be provided after completion of Hypercare support 30 days post Go-Live and below criteria,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Switch over of application from DC to DR as per defined RTO and RPO,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Switch over applications from DR to DC as predefined RTO and RPO,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Complete Data Replication and Reverse Data Replication as per RPO,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Fully functional application while DR site is operational, taking into consideration the end user experience",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder will have to facilitate Operation Acceptance during commissioning of the system (or subsystem[s]), to ascertain whether the system (or major component or Subsystem[s]) conforms to the scope of work",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Necessary support shall be provided by the application vendor of CGTMSE,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"After the Operational Acceptance has completed, the Bidder may give a notice to CGTMSE requesting the issue of an Operational Acceptance Certificate",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Once deficiencies have been addressed, the Bidder shall again notify CGTMSE, and CGTMSE, with the full cooperation of the Bidder, shall use all reasonable endeavours to promptly carry out fullness of the System or Subsystem",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Upon the successful conclusion of the Operational Acceptance Tests, the Bidder shall notify CGTMSE of its request for Operational Acceptance, CGTMSE shall then issue to the service provider the Operational Acceptance, or shall notify Bidder of further deficiencies, or other reasons for the failure of the Operational Acceptance Test",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"If the System or Subsystem fails to pass the Operational Acceptance Test(s) even after 3 unsuccessful attempts, then CGTMSE may consider terminating the Contract and if the Contract is terminated the Performance Bank Guarantee (PBG) will be forfeited",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,The Bidder shall be responsible for providing 24*7*365 days managed support on DC and DR both (Within defined uptime window of VMs- mentioned in section “Computes at Primary Data Centre”) for CGTMSE’s Cloud infrastructure for 05 years from the date of issuance of operational acceptance by CGTMSE,1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Compliance process to the defined international standards and security guidelines such as ISO 27001, ISO 20000:1, for maintaining operations of cloud and ensuring privacy of CGTMSE data",1,0,0,0,1,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,Ensuring Uptime and utilization of the cloud resources as per SLA’s defined in this RFP,1,0,0,0,0,0,1,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"In the event of a disaster at DC site, activation of services from the DR site is the responsibility of Bidder",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder shall develop appropriate policy, checklists in line with ISO 27001 & ISO 20000 framework for failover and fall back to the appropriate DR site",1,0,0,0,1,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,A full DR drills with reverse replication needs to be performed by the Bidder quarterly or CGTMSE proposed frequency to check disaster preparedness,0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder shall conduct vulnerability and penetration test on hosting environments (Virtual Machines, OS, Network, Network Appliances, Database, Middleware etc) at their cost (from a third-party testing agency which should be CERT-IN certified) on the Cloud facility every 6 months and reports should be shared with CGTMSE",1,0,0,0,1,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"The Bidder needs to update the system in response to any adverse findings in the report, without any additional cost to CGTMSE",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"Upgrades - Any required version / Software / Hardware upgrades, patch management etc at the Cloud Site will be supported by the Bidder for the entire contract period at no extra cost to CGTMSE",1,0,0,0,0,1,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,"On expiration / termination of the contract, Bidder to handover complete data in the desired format to CGTMSE which can be easily accessible and retrievable",0,0,0,0,0,0,0,,,
https://www.cgtmse.in/Default/ViewFile/?id=1617817481089_RFP%20for%20OCI%20Cloud%20Services%20and%20Managed%20Services%2007Apr21%20Final.pdf&path=TenderDocument,MIS Reports - Bidder shall submit the reports on a regular basis in a mutually decided format,1,0,0,0,0,1,0,,,
